timestamp,game_minute,market_id,market_type,market_status,runner_id,runner_name,back_odds,lay_odds
2026-02-20T17:00:18.955832100Z,0,1.254134357,HALF_TIME,OPEN,502299,Gornik Leczna,3.35,3.55
2026-02-20T17:00:18.955832100Z,0,1.254134357,HALF_TIME,OPEN,2618019,GKS Tychy,3.35,3.55
2026-02-20T17:00:18.955832100Z,0,1.254134357,HALF_TIME,OPEN,58805,The Draw,2.34,2.44
2026-02-20T17:00:51.102416800Z,0,1.254134357,HALF_TIME,OPEN,502299,Gornik Leczna,1.02,970.00
2026-02-20T17:00:51.102416800Z,0,1.254134357,HALF_TIME,OPEN,2618019,GKS Tychy,1.02,970.00
2026-02-20T17:00:51.102416800Z,0,1.254134357,HALF_TIME,OPEN,58805,The Draw,1.02,970.00
2026-02-20T17:01:23.180033Z,1,1.254134357,HALF_TIME,OPEN,502299,Gornik Leczna,2.94,4.50
2026-02-20T17:01:23.180033Z,1,1.254134357,HALF_TIME,OPEN,2618019,GKS Tychy,2.88,4.30
2026-02-20T17:01:23.180033Z,1,1.254134357,HALF_TIME,OPEN,58805,The Draw,1.83,3.20
2026-02-20T17:01:55.446558600Z,1,1.254134357,HALF_TIME,OPEN,502299,Gornik Leczna,1.02,970.00
2026-02-20T17:01:55.446558600Z,1,1.254134357,HALF_TIME,OPEN,2618019,GKS Tychy,1.02,970.00
2026-02-20T17:01:55.446558600Z,1,1.254134357,HALF_TIME,OPEN,58805,The Draw,1.02,970.00
2026-02-20T17:02:27.631660700Z,2,1.254134357,HALF_TIME,OPEN,502299,Gornik Leczna,3.15,3.65
2026-02-20T17:02:27.631660700Z,2,1.254134357,HALF_TIME,OPEN,2618019,GKS Tychy,3.15,3.80
2026-02-20T17:02:27.631660700Z,2,1.254134357,HALF_TIME,OPEN,58805,The Draw,2.22,2.62
2026-02-20T17:02:59.656136700Z,2,1.254134357,HALF_TIME,OPEN,502299,Gornik Leczna,3.35,3.80
2026-02-20T17:02:59.656136700Z,2,1.254134357,HALF_TIME,OPEN,2618019,GKS Tychy,3.20,3.65
2026-02-20T17:02:59.656136700Z,2,1.254134357,HALF_TIME,OPEN,58805,The Draw,2.22,2.46
