timestamp,game_minute,market_id,market_type,market_status,runner_id,runner_name,back_odds,lay_odds
2026-02-25T18:45:39.730177900Z,0,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,1.01
2026-02-25T18:45:39.730177900Z,0,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,80.00,1000.00
2026-02-25T18:46:16.484062700Z,1,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,1.01
2026-02-25T18:46:16.484062700Z,1,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,80.00,1000.00
2026-02-25T18:46:56.982516900Z,1,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,4.20
2026-02-25T18:46:56.982516900Z,1,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,1.32,
2026-02-25T18:47:34.932442800Z,2,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,1.01
2026-02-25T18:47:34.932442800Z,2,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,80.00,1000.00
2026-02-25T18:48:08.086772500Z,3,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,1.37
2026-02-25T18:48:08.086772500Z,3,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,3.70,
2026-02-25T18:48:47.825031700Z,3,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,1.37
2026-02-25T18:48:47.825031700Z,3,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,3.70,
2026-02-25T18:49:21.396804900Z,4,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,1.36
2026-02-25T18:49:21.396804900Z,4,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,3.80,
2026-02-25T18:50:00.406476Z,5,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,1.36
2026-02-25T18:50:00.406476Z,5,1.254430420,OVER_UNDER_85,OPEN,2407529,Over 8.5 Goals,3.80,
2026-02-25T18:50:37.648440700Z,5,1.254430420,OVER_UNDER_85,OPEN,2407528,Under 8.5 Goals,,7.80
